fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path,v1_labels,v1_splits,same_label,conflict_reason
7c5b0f00a1967841b0776554d987d20c,4f1a5d986995e34bff7135350124129b14ed98d9719f5240528871bde2c0964b,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\7c5b0f00a1967841b0776554d987d20c.sol,1,train,True,
7c93a9ba30f588db769bcefa1cd334d2,453250c0e38b49eb1cf7b72458db1e866e41df9cdaa4401e2399a893a67e9cd9,1,1,1,0,1,time_manipulation,time_manipulation,116,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\7c93a9ba30f588db769bcefa1cd334d2.sol,1,train,True,
7d5378a37d0e1e25de822ff1548bd50b,cf8095fe8551993af861581b25c48da343a580ee13cd05881a37cf8bcdc8aceb,1,5,2,3,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,bad_randomness|front_running,104|107|113|114|120,NPChecker,C:\Users\Exauce\Documents\smart-contract-cgt\source\7d5378a37d0e1e25de822ff1548bd50b.sol,0,test,False,cgt_v1_label_conflict
7d889f717dc9653a45f2a230c2efea14,e5cb1483f9b620febd9fdd438f180acd315f6e9ea401a89602c4a5a0551df352,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7d889f717dc9653a45f2a230c2efea14.sol,1,train,True,
7e616e70a3c80f30ecebe6fb1f028dec,80ca7884996f30a4441fa76bcf731d752f67fc69f112305a99c5342daf2279f4,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7e616e70a3c80f30ecebe6fb1f028dec.sol,0,val,True,
7e691e0f3bf1ded0097341c0976dc87c,e3bacb60d8e3e09bbbed07dbf23d62e4c7bfb23eb2142bfbd1e348808c6efa92,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7e691e0f3bf1ded0097341c0976dc87c.sol,0,train,True,
7ea301a7e28fa31c13af90f452ff115a,ee1d3b1cc4f5b73356cb7db05d3a2c1c68540ea5defb97d37fe410b1bdf49c69,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7ea301a7e28fa31c13af90f452ff115a.sol,1,test,True,
7f5c1fd4bbfc11ac43e5996e0ed4fbd6,582d349adf9ffd2b04cc28cfd3c87a0c9139d903a735353df660fb4880d90103,1,1,1,0,1,time_manipulation,time_manipulation,116,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\7f5c1fd4bbfc11ac43e5996e0ed4fbd6.sol,1,test|val,True,
7fb51a9a6290fee01fec0c1476d1bc79,3612ffb27b44e322682f78f5bbfc7b777cc0498dfb5a49f600d312559eb363a4,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\7fb51a9a6290fee01fec0c1476d1bc79.sol,1,train,True,
8091742e24d2a27c9ce511f66d83747e,25a3b9416e95f18b987dd3f820b218789cb79281a58002db50c20ec04dedf5e8,1,6,2,4,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|front_running,104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8091742e24d2a27c9ce511f66d83747e.sol,0,train,False,cgt_v1_label_conflict
810355a7c028380b9908596702cbe8ce,40205a7cb179849055d12931ad7e141a463a36452246333217c0629b35d78375,1,11,1,10,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\810355a7c028380b9908596702cbe8ce.sol,0|1,train|val,True,
814a9f9ceedc8c5059d301ce58bc3a51,b17f07c539d361ea5e1324e3a24c84e3d9903cac71f0a1c26c673562aac6800e,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\814a9f9ceedc8c5059d301ce58bc3a51.sol,1,train,True,
81a70d4963643b4abf5b0ad0843690ea,f60291f59b8363263fd6f24863a3d471b6f688ae85a1fa1f93ecb12d946ee50e,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\81a70d4963643b4abf5b0ad0843690ea.sol,1,train,True,
828105a81b9c451dad83348131c07d5d,17f12f19787cc112b45f447cd998ccd0840bb94d3629b36034233daa8a080238,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\828105a81b9c451dad83348131c07d5d.sol,1,train,True,
82f07116ae65b2cfbb79bb9b0b985a56,80d60b80d4dbf7bbe4d9f5a7090af99826be745de2cc473dc090299c4b32f205,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\82f07116ae65b2cfbb79bb9b0b985a56.sol,0,val,False,cgt_v1_label_conflict
82f3d04ffed159dacf129cf197036ce8,4674588f10f9284fc9b9c93738165a98b03e37a90945fbed60f88799cd80aa6b,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\82f3d04ffed159dacf129cf197036ce8.sol,1,val,True,
838c6d19738bee6a6a8a3ab47997fe90,a171aea358c1d25de9b65c014f527528846e52096ee0750fa69258c2ac353542,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\838c6d19738bee6a6a8a3ab47997fe90.sol,1,train,True,
83dbed8ce361bc7f871867f9af62150d,092b365e97a93572cff04e7ff569a050bff07d4f7310de0bf896f2bcc91436b7,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\83dbed8ce361bc7f871867f9af62150d.sol,0,train,True,
845b7f66cc76ff0cca29e747a67e6ed7,d66928f9f8c2f3a963152f01ab5587f3a19cd80d448fc5014148b0a60e851d80,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\845b7f66cc76ff0cca29e747a67e6ed7.sol,1,train,True,
85119ee7b315f8c3791bb0164ef0fa17,10c361344bd280bfafdd3d943ca30cebf3e4df40baafe80b668b21d4d083be4d,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\85119ee7b315f8c3791bb0164ef0fa17.sol,1,train,True,
8540baeea93fd0030d2bedb2f7e63e3a,f8b8815e687fc48bec7b7932cd647c8f1ffb12ee83677b05a1d113d4507a3764,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8540baeea93fd0030d2bedb2f7e63e3a.sol,1,val,True,
85b7df96a3e81b56ad5a89dec6529cb6,6ccb256311476799b86b7c03f536a89fc07b813ec1403a3c3ed2da3e41857dda,1,2,2,0,1,arithmetic,arithmetic,101,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\85b7df96a3e81b56ad5a89dec6529cb6.sol,1,train,True,
85bea685dff2cdbea35c1b08beb9b289,953c1e48ebe30aea27422908e322cc887b1ccbf0db512a349782bcccf639372d,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\85bea685dff2cdbea35c1b08beb9b289.sol,1,train,True,
882a21aa1d44151b11139ef0c0c887ab,d56286da128fa9ee09f7ad704b8d5298623ff5a114ebcde80e494e8f5b61cb76,1,2,2,0,1,denial_service,denial_service,128,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\882a21aa1d44151b11139ef0c0c887ab.sol,1,train,True,
883aa8deb45410e15904c471e86e25bc,e8e79a8de47ac680ac116cff8549affeab55da377d0eae8fe10cc303938aa435,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\883aa8deb45410e15904c471e86e25bc.sol,1,train,True,
88a5cd04ef8e060e0386e0106122b790,58c70ea5dbffab4069b1cd34939585f169a2175d5178a94f9a5c9b5be70db50f,1,1,1,0,1,reentrancy,reentrancy,107,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\88a5cd04ef8e060e0386e0106122b790.sol,1,train,True,
88d49d35714aa4307486e281736067d2,6437b602161179e889ed24fa44d6a87f38ec092b8ddb39c45f30ea867d4b647b,1,2,2,0,1,bad_randomness,bad_randomness,120,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\88d49d35714aa4307486e281736067d2.sol,1,val,True,
88ed40d3458369fd2b89e060275f4e99,0ce5cda504f9eb1aeba35fab67a9ff4eb521d2ebe215e7f0a455986349002ad1,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\88ed40d3458369fd2b89e060275f4e99.sol,0|1,train,True,
88f76d47fd48a0d7142dd77c6eb24e86,c31d9847631be66b522d7c73827816b841c2978a02c08f04812b863ed8a536e3,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\88f76d47fd48a0d7142dd77c6eb24e86.sol,1,train,True,
893113696917d779789f5ea47150d56e,d2270aacd596bf105f2d89ad04ecf5f76f5f4a16f10094ff8676e82e0eefe1b6,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\893113696917d779789f5ea47150d56e.sol,1,val,True,
89808e226752d1bee3ff46a1dea1544a,d8398d2931eb2114e6af2447f01bce34498af1db5f68fab81c13bf937502c19f,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\89808e226752d1bee3ff46a1dea1544a.sol,1,train,True,
8a4c97e839e63a3dced8aceada8a1c13,206c034d307781601812358dbf7df5af527e58cb1bd7e099ea3bb696892889b5,1,2,2,0,1,arithmetic,arithmetic,101,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\8a4c97e839e63a3dced8aceada8a1c13.sol,1,val,True,
8a82d7c88d29e207458eacbff78d1065,b16c89b517e76a4bf75ecfbe3b358cf7c11ed371a317d77d66e492eda915067b,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8a82d7c88d29e207458eacbff78d1065.sol,0,train,False,cgt_v1_label_conflict
8ac84afe982a789fd97b2f55a5fb07fa,5d90a3ddec268810bd02d8d07c6805426f681d026771f601b71147d71774d274,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8ac84afe982a789fd97b2f55a5fb07fa.sol,1,train,False,cgt_v1_label_conflict
8b415ed140d67f607dabe900553d80cc,3c62723c2aa195012b6f4c71c997844331310217ad159e01880407e5fbbc7a3e,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8b415ed140d67f607dabe900553d80cc.sol,1,train,True,
8ba454dc7fca853973ab5b2f2c7220e3,640e9f4ddd0daffb5c48be2702e8807db56489b418707db0f61a6faa69e85304,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,reentrancy,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8ba454dc7fca853973ab5b2f2c7220e3.sol,1,val,True,
8bccc51179bd6a4072074711617d1abb,fc6d199ffb1ae1aca98c1da93c50dbab44741def0ad62f80362889658daa2c74,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8bccc51179bd6a4072074711617d1abb.sol,1,test,True,
8cbfd6c3c06ade329197f2cbe8060738,16ed9217af07858806b98d605153294fbfe7acd348f10ae19ce54f0d1ab3dce3,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8cbfd6c3c06ade329197f2cbe8060738.sol,1,train,True,
8d3c46e54d293cafe1c71aa6b0afd2f8,06899abebb2ef2afd5fa20e4be95efe529bd240bccfb72b223c4b3dbf8ae4111,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d3c46e54d293cafe1c71aa6b0afd2f8.sol,1,train|val,True,
8d48645daadbca28270db15fc340f2db,649f277b480f04100f9cd33e5f2a4ecefe677a0441a3445efc4cec66ef8ceb2b,1,7,6,1,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d48645daadbca28270db15fc340f2db.sol,1,train,True,
8d7b4fa64f6cb6099fd382789095795e,3142ef3b51c0c5019bdab143b60aedd2cfe9c15fbfa862a6e8ab95d58ca88a47,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d7b4fa64f6cb6099fd382789095795e.sol,0,train,False,cgt_v1_label_conflict
8f07b15ea27991c70b256a5ccd431bfc,6fd77c7bb336a019de92bd3acf478b70df9f36b6fc264694de203b680943eea2,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8f07b15ea27991c70b256a5ccd431bfc.sol,0,train,False,cgt_v1_label_conflict
8f7ae3d52fc17414ed141f1cb4fe3ed0,6e6c3224428a45e63b2a5273651452d96c2f09f71b680328dd5a7784d222772b,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8f7ae3d52fc17414ed141f1cb4fe3ed0.sol,1,train,True,
8fe3e4e8c4c6c9be9977d3e286e67ee3,5ec101c544ac416d77c0682bb30e4e89af9e4246790d920c449598dd699f1360,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\8fe3e4e8c4c6c9be9977d3e286e67ee3.sol,1,test,True,
914172cd9a4220f4edd2f53ac1c140fe,309e2967f6dfc7e4d9f7890512430827dacbe64fe42ecf2755222427f3208569,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\914172cd9a4220f4edd2f53ac1c140fe.sol,1,val,True,
914c2517cd9700cd219ada41d548e1fc,b2f6ee8d0c3fa8a8c59d7c595f6fbe56f4459d60b9d3c7ce05bb6cd5e35d2efd,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\914c2517cd9700cd219ada41d548e1fc.sol,1,train,True,
918665f31737bc76d4ff196e53aaca76,6ab4a8d6ad0d44c709f459fa4e1e2682dc73a07794d467bffaa7a74b70e57e60,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\918665f31737bc76d4ff196e53aaca76.sol,1,val,True,
920ec53e51a9724286fc749adc496cfc,0b0321f571f66f33cbcc0da3e8ac3a17924286228008f24efae828e34eea276a,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\920ec53e51a9724286fc749adc496cfc.sol,1,train,False,cgt_v1_label_conflict
9280f2f8a04f559485d7bdfd31fcc34b,6f8a5ee5d3705d14f295c42e2223f1ebdf11d2e9d8ad591d20c38caa4bbd6162,1,1,1,0,1,front_running,front_running,114,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\9280f2f8a04f559485d7bdfd31fcc34b.sol,1,val,True,
93c43077891e5b0f76c7c95e2712734e,612126792cdb10b8e00151a707d4008aa1295ddb098fd9eac2fdd68baa8af268,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\93c43077891e5b0f76c7c95e2712734e.sol,1,test,True,
942c3a05658fc9d712540cdd89db81a4,63a8f7928f50bbf520564e9c1646f9641a6559990b6aa5f906e78e8107c3228a,1,6,3,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\942c3a05658fc9d712540cdd89db81a4.sol,0,train,False,cgt_v1_label_conflict
9508bd0f5c2061bb96d8f0fe7d1cc3df,6867d58b4e5bc3c415fe0dadd2892d6872884aac520735a9101bb256877ead09,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\9508bd0f5c2061bb96d8f0fe7d1cc3df.sol,1,test,True,
9531ef97f59019c62d2348001e458830,e1f804f1831b87fd4c513f6c08848d04cbe9832a5ee04a8c760630033ed7a86f,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\9531ef97f59019c62d2348001e458830.sol,0,train,False,cgt_v1_label_conflict
9571b6f2f1a04891ef1640b74b657030,3099b2a04c673eb53537e65dcea9ecd9af32a26f72782b9e93f2d936b64eb01f,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\9571b6f2f1a04891ef1640b74b657030.sol,0,val,True,
9606e5d78dc6511475a2ea9f229485f5,07da13d68ca520b0c5bc7bb5625f18e17040e547b2395eb45fb721ca3caada62,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\9606e5d78dc6511475a2ea9f229485f5.sol,0,train,False,cgt_v1_label_conflict
9625bb2120997df38d1c2c3abad544d4,832eb7297ff9d069318d4b3a744f81a1eeff9dba9c95015db02c6017f03f2e49,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\9625bb2120997df38d1c2c3abad544d4.sol,1,train,True,
964b617077d469fe87d42383a2fe5120,8adf756366d001a667673ec0ca03d6cf90cdfaadf0ea46b55442471373b5f7f0,1,7,5,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,ContractFuzzer|Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\964b617077d469fe87d42383a2fe5120.sol,1,train,True,
96a6fe70d4e0d386d6582b2c3a5661c1,cb2717f313b49fdc9c376347981bcb346f2c93594aff2e63a9230c8505d6d00f,1,1,1,0,1,arithmetic,arithmetic,101,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\96a6fe70d4e0d386d6582b2c3a5661c1.sol,1,train,True,
96c7dabea735bea5a739e07fab0a34ce,b13ecd99b147d40fbce026565bdf941d0068dbf8960e7e14301eae2b68836a43,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\96c7dabea735bea5a739e07fab0a34ce.sol,0,train|val,True,
97781419a250b9111aeda5a6dd3eaf2c,d7486356ecddd8376e6fbc844dd33fd1129d2f134d1994d3279e12f31c9ffb77,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\97781419a250b9111aeda5a6dd3eaf2c.sol,0,train,True,
977c04512560af4c6d39c31e349921e4,dbbd3254f10c149d04a81c7dd8a22911263d0a3c685da77d94f3b42080ece862,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\977c04512560af4c6d39c31e349921e4.sol,1,train,False,cgt_v1_label_conflict
97de38d395d4dc84284c54a49b16fabf,11889d78c2d62924414299d01e7d66f50683b85bf2f2dc5672ff1ca83e4b9fa4,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\97de38d395d4dc84284c54a49b16fabf.sol,1,train,True,
98604b2718647501f07972e9112d8af4,bb5ff71c0923e6cd9ed2a548d5c10286cb9dc266caa6e25cefe9d8e87fea0be9,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\98604b2718647501f07972e9112d8af4.sol,1,train,True,
987beebed3086ee6d2f5472e1d3ad186,7b00d4606252168a029af8c2461f23f9573fe546c306d89729abda3e309d52d5,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\987beebed3086ee6d2f5472e1d3ad186.sol,1,train,False,cgt_v1_label_conflict
98cfc03fad0393f425923faf55d2155a,b2234732aeec64b4aef51cf5c88c8742281350a29d3502b659cc6e360fb2b336,1,2,2,0,1,reentrancy,reentrancy,107,NotSoSmartC|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\98cfc03fad0393f425923faf55d2155a.sol,1,train,True,
9a12b3a9869d281e9e824f31d7f26cfa,a8e2e7a7e62a9ea9df02402cfe08c5d96c9fa8ab5c735be160c297c47832f53a,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\9a12b3a9869d281e9e824f31d7f26cfa.sol,1,train,True,
9aff273e0c5e80ec8edd05d64dbc4656,7eabd96fdf9e6bf215e7639c8e17e2331624670e98a7b7ae2d33fbd97fc1ae0a,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\9aff273e0c5e80ec8edd05d64dbc4656.sol,0,train,True,
9b1500746642e2f3c28c01e085c3130c,043f586d303967c5c314e98ba5dc1cd63bdad0b5404e2c76fb78efd624954ec8,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\9b1500746642e2f3c28c01e085c3130c.sol,0,train,False,cgt_v1_label_conflict
9b4b9b305781c6a366abf3ffe6e27579,c1770fd60edb0b5f8b58b7d9fa395d904e699bf6ec7d0c8d3557452bcdc81bed,1,2,2,0,1,bad_randomness,bad_randomness,120,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\9b4b9b305781c6a366abf3ffe6e27579.sol,1,train,True,
9b71a9af2358963b46a92c2b3cc864b1,033e0197ed30943d20d54865ad2357c62d5f41bc69890145868304f8189f9c51,0,11,0,11,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120,NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\9b71a9af2358963b46a92c2b3cc864b1.sol,0,val,True,
9bb1fb1316cffac69c99614b026312af,92126be522c8d8ffd8c005d468fdd1bfe610db16d4619a700aa7fc84105ac5ee,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\9bb1fb1316cffac69c99614b026312af.sol,1,train,True,
9bd06932291dd60f23e061081c125389,88aaa8016d30c2b5f08cf31e0bce3397768d44d7dc32e4cf729d411c37b8d2b4,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\9bd06932291dd60f23e061081c125389.sol,1,train,True,
9c04c9fb2d58b66f3115ab1fa0259a30,095220bf12e585fb99f8cced3a7227a19859e242b2e56419ca8aeb64b4c27a5b,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\9c04c9fb2d58b66f3115ab1fa0259a30.sol,1,train,True,
a00f0b365f8320a5e29a86e61fd1c117,2f580ee6d377ad657b785ca433094c9b06ff4de2ea3e40bc6fd92da849ef6bf2,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\a00f0b365f8320a5e29a86e61fd1c117.sol,0,train,True,
a030af08676d1ee67bda9a0e7087b5df,26cc2e9bb68cfd87c83520bf05ddfbf3c3398ad0b3aa07fe9d56f77b6764513e,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\a030af08676d1ee67bda9a0e7087b5df.sol,0,test,True,
